WHO_REGION,UNICEF_REGION,WBINCOME_LONG_STATUS,WHO_LEGAL_STATUS_TITLE,DEVELOPMENT_STATUS,COVAX_STATUS,COUNTRYNAME,ISO_3_CODE,DATE,UNPOP,VACCINE_NAME,NUMBER_TARGET,N_VACC_LAST_DOSE,N_VACC_DOSE1,PARTIALLY_VACCINATED,NOT_VACCINATED,PERSONS_VACCINATED_1PLUS_DOSE_PER100,TOTAL_VACCINATIONS_PER100
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,Turkmenistan,TKM,2021-12,6341855,Beijing CNBG - BBIBP-CorV,0,3995,22440,18445,,0.353839688860751,0.062994187032028
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,Turkmenistan,TKM,2021-12,6341855,Gamaleya - Gam-Covid-Vac,0,5192,9200,4008,,0.145067965130076,0.081868790756017
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,No,Turkmenistan,TKM,2021-12,6341855,Unknown Vaccine,0,3196529,4342454,1145925,,68.47293102727829,50.403691033617136
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Albania,ALB,2022-10,2842321,SII - Covishield,,1836,54623,52787,,1.921774493450951,0.064595096753674
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Albania,ALB,2022-10,2842321,Gamaleya - Gam-Covid-Vac,,26253,28441,2188,,1.000625896934231,0.923646555051312
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Albania,ALB,2022-10,2842321,AstraZeneca - Vaxzevria,,194065,161887,-32178,,5.695591736471707,6.827694690360448
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Albania,ALB,2022-10,2842321,Sinovac - CoronaVac,,420562,436239,15677,,15.347984974251675,14.796428693310855
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Albania,ALB,2022-10,2842321,Pfizer BioNTech - Comirnaty,,619169,652714,33545,,22.964119816164324,21.783922364856043
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Armenia,ARM,2022-10,2780469,Pfizer BioNTech - Comirnaty,2256291,2205,6421,4216,2249870,0.230932263585748,0.079303167918794
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Armenia,ARM,2022-10,2780469,Gamaleya - Sputnik-Light,2256291,6815,6089,-726,2250202,0.21899183195353,0.245102534860126
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Armenia,ARM,2022-10,2780469,Wuhan CNBG - Inactivated,2256291,8179,3768,-4411,2252523,0.135516705994564,0.29415900698767
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Armenia,ARM,2022-10,2780469,Sinovac - CoronaVac,2256291,47282,50115,2833,2206176,1.802393768821015,1.700504483236461
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Armenia,ARM,2022-10,2780469,Moderna - Spikevax,2256291,154784,164803,10019,2091488,5.927165524952805,5.566830631810677
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Armenia,ARM,2022-10,2780469,Gamaleya - Gam-Covid-Vac,2256291,158535,168782,10247,2087509,6.07027087876182,5.701735930161422
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Armenia,ARM,2022-10,2780469,AstraZeneca - Vaxzevria,2256291,186025,219419,33394,2036872,7.891438458763611,6.690418055371234
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Armenia,ARM,2022-10,2780469,Beijing CNBG - BBIBP-CorV,2256291,422708,510272,87564,1746019,18.352011836851982,15.202758959010152
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Azerbaijan,AZE,2022-10,10358074,Gamaleya - Sputnik-Light,7484519,7,2,-5,7484517,0.000019308608917,0.00006758013121
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Azerbaijan,AZE,2022-10,10358074,AstraZeneca - Vaxzevria,7484519,4452,4851,399,7479668,0.046833030928337,0.042980963449383
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Azerbaijan,AZE,2022-10,10358074,Gamaleya - Gam-Covid-Vac,7484519,7601,8554,953,7475965,0.082582920338279,0.073382368189299
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Azerbaijan,AZE,2022-10,10358074,Pfizer BioNTech - Comirnaty,7543333,106490,112187,5697,7431146,1.083087454289282,1.028086881789028
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Azerbaijan,AZE,2022-10,10358074,Sinovac - CoronaVac,7543333,4755155,5285004,529849,2258329,51.023037680557216,45.90771411750872
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-10,3744385,AstraZeneca - Vaxzevria,,58897,59881,984,,1.599221233927601,1.572941884982447
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-10,3744385,Sinovac - CoronaVac,,108061,114498,6437,,3.057858633660801,2.885947892644586
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-10,3744385,Beijing CNBG - BBIBP-CorV,,364121,387871,23750,,10.35873714909124,9.724454082579648
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Georgia,GEO,2022-10,3744385,Pfizer BioNTech - Comirnaty,,638222,723484,85262,,19.321837898613524,17.04477504316463
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Montenegro,MNE,2022-10,627082,Unknown Vaccine,,4361,8093,3732,,1.290580817181804,0.695443339148628
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Montenegro,MNE,2022-10,627082,Gamaleya - Gam-Covid-Vac,,7339,7872,533,,1.255338217330429,1.170341358865348
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Montenegro,MNE,2022-10,627082,AstraZeneca - Vaxzevria,,24164,24423,259,,3.894705955520969,3.853403542120488
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Montenegro,MNE,2022-10,627082,Pfizer BioNTech - Comirnaty,,63997,62522,-1475,,9.970306913609384,10.205523360581232
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Montenegro,MNE,2022-10,627082,Beijing CNBG - BBIBP-CorV,,152830,167937,15107,,26.78070810516009,24.371613281835547
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Serbia,SRB,2022-10,7221365,Moderna - Spikevax,5740336,398,538,140,5739798,0.007450115040578,0.005511423394331
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Serbia,SRB,2022-10,7221365,AstraZeneca - Vaxzevria,5740336,133531,144171,10640,5596165,1.996450809507621,1.849110244392854
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Serbia,SRB,2022-10,7221365,Gamaleya - Gam-Covid-Vac,5740336,310147,313444,3297,5426892,4.340509031187317,4.294852842918202
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Serbia,SRB,2022-10,7221365,Pfizer BioNTech - Comirnaty,5740336,955696,981519,25823,4758817,13.591876328090326,13.23428465394008
EUR,CEE-CIS,Upper middle income,Member State,Economy in transition,Self-financing,Serbia,SRB,2022-10,7221365,Beijing CNBG - BBIBP-CorV,5740336,1921510,1956668,35158,3783668,27.095542186276415,26.60868132271392
EUR,Dev,High income,Member State,Developed economy,No,Austria,AUT,2022-10,8939617,Unknown Vaccine,7358443,0,0,0,7358443,0,0
EUR,Dev,High income,Member State,Developed economy,No,Austria,AUT,2022-10,8939617,Moderna – Spikevax Bivalent Original/Omicron BA.1,7358443,17,32,15,7358411,0.000357957169753,0.000190164746432
EUR,Dev,High income,Member State,Developed economy,No,Austria,AUT,2022-10,8939617,Valneva - VLA2001,7358443,192,319,127,7358124,0.00356838553598,0.002147743018521
EUR,Dev,High income,Member State,Developed economy,No,Austria,AUT,2022-10,8939617,Pfizer BioNTech - Comirnaty Bivalent Original/Omicron BA.1,7358443,308,363,55,7358080,0.004060576644391,0.003445337758877
EUR,Dev,High income,Member State,Developed economy,No,Austria,AUT,2022-10,8939617,Pfizer BioNTech - Comirnaty Bivalent Original/Omicron BA.4/BA.5,7358443,511,790,279,7357653,0.008837067628289,0.005716128554501
EUR,Dev,High income,Member State,Developed economy,No,Austria,AUT,2022-10,8939617,Novavax-NUVAXOVID,7358443,3721,4582,861,7353861,0.051254992244075,0.041623707145396
