ISO3_code,date,NCU_to_USD,source
FJI,30/09/2022,0.4324,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,3/10/2022,0.4289,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,4/10/2022,0.4329,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,5/10/2022,0.4333,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,6/10/2022,0.4331,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,11/10/2022,0.4258,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,12/10/2022,0.4258,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,13/10/2022,0.4259,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,14/10/2022,0.4270,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,17/10/2022,0.4239,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,18/10/2022,0.4267,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,19/10/2022,0.4279,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,20/10/2022,0.4266,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,21/10/2022,0.4270,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,24/10/2022,0.4311,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,26/10/2022,0.4310,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,27/10/2022,0.4346,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,28/10/2022,0.4335,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,31/10/2022,0.4317,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,1/11/2022,0.4317,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,2/11/2022,0.4321,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,3/11/2022,0.4311,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,4/11/2022,0.4289,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,7/11/2022,0.4334,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,8/11/2022,0.4359,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,9/11/2022,0.4369,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,10/11/2022,0.4341,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,11/11/2022,0.4402,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,14/11/2022,0.4448,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,15/11/2022,0.4446,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,16/11/2022,0.4468,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,17/11/2022,0.4460,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,18/11/2022,0.4440,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,21/11/2022,0.4443,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,22/11/2022,0.4415,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,23/11/2022,0.4436,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,24/11/2022,0.4473,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,25/11/2022,0.4484,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,28/11/2022,0.4466,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,29/11/2022,0.4440,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,30/11/2022,0.4455,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,1/12/2022,0.4498,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,2/12/2022,0.4514,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,5/12/2022,0.4511,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,6/12/2022,0.4478,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,7/12/2022,0.4480,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,8/12/2022,0.4494,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,9/12/2022,0.4508,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,12/12/2022,0.4516,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,13/12/2022,0.4501,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,15/12/2022,0.4538,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,16/12/2022,0.4489,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,19/12/2022,0.4496,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,20/12/2022,0.4491,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,21/12/2022,0.4490,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,22/12/2022,0.4488,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,23/12/2022,0.4474,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,28/12/2022,0.4489,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,29/12/2022,0.4494,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,30/12/2022,0.4511,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
